text1	text2	label
烧伤后颈部瘢痕挛缩畸形	眼术后	0
植物神经紊乱中度焦虑轻度抑郁	植物神经功能紊乱	1
妊娠合并肝血管瘤	鳞状细胞癌	0
新生儿卵圆孔未闭20mm转归其他	沸水烫伤	0
"""左肺腺癌IV期,便秘,贫血"""	肾结石	0
前列腺癌复发	恶性肿瘤复发	1
喉癌累及下咽	喉恶性肿瘤	1
"""1脑动脉硬化，2原发性高血压2级高危组32型糖尿病并周围神经病4前列腺增生5T2,3水平椎管后份硬脊膜外病变原因"""	2型糖尿病性周围神经病	1
面部原位黑(色素)瘤	转移性癌	0
皮内型色素痣	胎死宫内	0
术后伴胸壁、纵隔、腹膜后等多发淋巴结转移（T1bN3M1a IV期）	腹膜后淋巴结继发恶性肿瘤	1
腰34腰45椎间盘脱出症	子宫内膜恶性肿瘤	0
送检胎盘胎膜组织显退变伴钙盐沉积	钙质沉着症	1
感染(肿痛)	卵巢恶性肿瘤	0
中分化腺癌	腺癌	1
右肺上叶小细胞癌伽玛刀治疗后化疗后	小细胞癌	1
左眼软组织挫伤	乳房以外的佩吉特病	0
阵发性房颤伴终止后长RR间歇	阵发性心房颤动	1
腰1椎体及椎弓骨折	膝关节脱位	0
十二指肠钩虫症	十二指肠钩虫病	1
面部皮肤乳头状肿瘤	面部皮肤良性肿瘤	1
周围神经病变壶腹部十二指肠壁导管异位	腓骨骨折	0
糖尿病性周围神经病变;多发性神经炎	疼痛	0
盆腔无性细胞瘤	神经瘤	0
残胃CA	腺癌	0
胸腰椎退行改变	颅内出血	0
口腔鳞癌	肾积水	0
左足趾肉芽肿性炎	绝经期	0
子宫纤维瘤	肩部损伤	0
混合型通气功能极重度障碍	通气功能障碍	1
外阴BOWEN’S病宫颈CIN3级	子宫颈上皮内瘤变III级[CINIII级]	1
胆道取石术后	胃窦恶性肿瘤	0
鼻窦继发癌	鼻窦继发恶性肿瘤	1
右肾囊肿术后	肾囊肿	1
发热(癌性)	胃内异位胰腺	0
1阴道滴虫复查2肝病	鳞状细胞癌	0
直肠癌术后4年，确诊为复发放疗中	放射治疗	1
"""右乳癌术后,肺转移切除术后"""	肺术后	1
右手无力发胀待查神经卡压	脾功能亢进	0
纵膈积气积血	便秘	0
1.大便异常待诊：肠肿瘤？直肠炎？炎症性肠病？	直肠炎	1
压力性尿失禁(轻度)	压力性尿失禁	1
右侧眼睑挫裂伤	眼睑裂伤	1
扁桃体炎抵抗力低下	扁桃体炎	1
胸45椎体破坏伴截瘫	截瘫[双下肢瘫痪]	1
尿道阴道部新生物	胃窦恶性肿瘤	0
前列腺滤泡腺癌放疗后	2型糖尿病性肾病	0
糖尿病冠心病咽喉痛	脑术后	0
食管狭窄(食管恶性肿瘤)	腹股沟淋巴结继发恶性肿瘤	0
乳腺非霍奇金淋巴瘤	慢性肾损害	0
右足化脓性病灶切开延迟愈合	非化脓性颅内静脉窦血栓形成	0
左足副舟骨源性平足症	先天性足副舟骨	1
包皮过长伴粘连	包皮过长	1
宫内感染败血症	败血症	1
"""乳腺癌晚期,肺癌,癌性疼痛,慢性胃炎"""	脑恶性肿瘤	0
急慢性炎伴淋巴组织增生	开放性损伤愈合不良	0
颈椎病颈椎间盘突出症颈椎管狭窄症	颈椎间盘突出	1
中耳胆脂瘤(术后)	中耳胆脂瘤	1
双侧睑袋	昆虫性皮炎	0
淋巴瘤的化疗治疗滤泡	急性下壁心肌梗死	0
左锁骨骨折术后	乳腺恶性肿瘤	0
多发性腔隙梗塞陈旧性	牙齿扭转	0
子宫内膜低分化伴神经内分泌分化腺癌	伴有神经内分泌分化腺癌	1
梗死KillipII级陈旧性正后壁	腰部占位	0
"""胃癌IV期,肝多发转移 腹腔淋巴结转移,胃溃疡 止血"""	癌	0
胆囊息肉胆囊结石	胆囊息肉	1
左胸积液胸水结核性	结核性胸腔积液	1
颅内多发陈旧性腔腺性梗塞	感染性发热	0
先天性心脏病法洛四联症	脑梗死	0
胃癌IV期化疗后	皮肤和皮下组织其他特指的疾患	0
猫抓伤病史	结肠良性肿瘤	0
子宫内避孕器机械并发症	放置子宫内避孕装置	1
前列腺组织伴间质慢性炎	慢性前列腺炎	1
支喘急发期中度发作	气管炎	0
悬雍垂过长	悬雍垂过长	1
上腔静脉阻塞综合症	滑膜良性肿瘤	0
左侧枕部硬膜下积血积气	反酸	0
先天性卵巢发育不良	恶性肿瘤术后化疗	0
慢性阻塞性肺疾病急性加重期气管插管术后II型呼吸衰竭	Ⅱ型呼吸衰竭	1
"""胃癌IV期,肝多发转移 腹腔淋巴结转移,胃溃疡 止血"""	焦虑状态	0
高空坠落伤1周右腕骨折左肩胛骨骨折头外伤左面部外伤	肾造口状态	0
神经痛胃肠性感冒	肱骨外髁骨折	0
产后乳汁自出	乳溢	1
(腿肿痛)	放射治疗	0
右乳恶性肿瘤联合治疗后的随诊检查	恶性肿瘤复发	0
急性脑梗死右侧颞枕叶出血性梗死	急性呼吸窘迫综合征	0
6化疗后肝功能轻度异常	艾迪生病[Addisons病]	0
"""前列腺癌根治性切除术后,前列腺癌生化复发 局部放疗"""	癌	1
骶棘肌拉伤	躯干肌肉和肌腱损伤	1
双鼻腔新生物送检为霉菌倾向曲菌	足的其他和未特指部位的扭伤和劳损	0
胆囊切除术后腹壁粘连	颅内囊肿	0
盲肠降结肠符合管状腺瘤	颅面骨发育不全	0
上呼吸道的疾病该钙缺乏	食管恶性肿瘤	0
膝部血管瘤	不稳定性心绞痛	0
右侧颞部疖肿粒细胞减少	头部疖	1
门静脉及下腔静脉、左心房内癌栓。	急性肾功能不全	0
去分化型脂肪肉瘤	精神发育迟滞	0
急性胃肠道功能不全	拇趾骨折	0
右肾盂输尿管扩张积水	输尿管积水	1
"""颈部淋巴结肿大原因待查,甲状腺癌术后"""	颈淋巴结肿大	1
椎基底动脉TIA	乳腺恶性肿瘤	0
骶骨小细胞癌	小细胞癌	1
眼部蜂窝织炎	蜂窝织炎	1
颈部、腰部外伤	颈部损伤	1
脾静脉内瘤栓	输尿管结石	0
"""乳癌术后骨转移 严重骨质疏松 ,肝损伤癌性疼痛"""	化学治疗	0
慢性萎缩性胃炎伴肠化	慢性萎缩性胃炎	1
食管溃疡型中分化鳞状细胞	过敏性皮炎	0
右肺下叶错构瘤	骨质破坏	0
右肺小细胞肺癌放化疗后	小细胞癌	1
鼻咽顶壁、顶后壁及右侧壁未分化型非角化性癌肺转移	未分化的癌	1
"""体表肿瘤活检 喉癌术后,复查开药 胃镜检查"""	脱髓鞘性脊髓病	0
低锌低铁地贫	跌倒	0
左乳腺癌（ST2N1MO）化疗	中度贫血	0
左髋AVN右膝重度OA伴内翻	背部开放性损伤	0
翼状胬肉切除术（单眼）	鼻息肉	0
继发性凝血障碍维生素K依赖性	维生素K缺乏	1
B超提示胎儿单脐动脉双侧肾窦轻度分离	胎儿单脐动脉	1
右大腿高分化骨肉瘤	胃恶性肿瘤	0
腰椎间盘突出症高`血压	前臂开放性损伤	0
停经28周B超提示胎儿双侧肾盂分离	孕28周	1
胃窦增生行息肉横结肠管状腺瘤低级别	脑血管病	0
嗅觉缺乏	输卵管梗阻	0
子宫颈上皮内瘤变I-II级	糖尿病性低血糖症	0
心功能不全并肺部感染、梅毒房颤。糖尿病。高血压病	风湿性心脏病	0
右侧软腭划伤	口腔和咽喉部损伤	1
糖尿病高血压高血脂症	糖尿病	1
食管胃交界溃疡型低分化腺癌	腺癌	1
左侧股骨外踝前壁内踝后壁撕脱性骨折	外踝骨折	1
低钠低钾低氯	寰枢椎脱位	0
"""行动不便,SLE，,上呼吸道感染、发热、咳嗽咳痰,咽痛,慢性便秘,高脂血症,高血压,预防血栓,肝肾阴虚、腰膝酸软"""	高血压	1
右肺癌化疗后伽玛刀治疗后	"""白斑病,不可归类在他处者"	0
双侧胸腔积液伴肺炎	粘液腺癌	0
"""肺腺鳞癌,脑转移,非小细胞肺癌晚期,化疗止吐,抗过敏"""	肺恶性肿瘤	1
踝关节腱鞘囊肿，腱鞘炎	踝关节囊肿	1
右屈肘总肌腱止点撕脱性骨折	转移性癌	0
右肺上叶侵润性腺癌	腺癌	1
纵膈淋巴结慢性炎症	慢性淋巴结炎	1
喘大气待查：心肌损伤	错构瘤	0
左肺癌	左肺恶性肿瘤	1
慢性肺源性心脏心功能失代偿期	包皮过长	0
心功能II级(KILLIP分级)	KillipII级	1
完全流产	"""流产,完全性或未特指,无并发症"""	1
双卵巢低分化浆液性腺癌	骨关节病	0
食管高分化鳞状细胞癌	肾恶性肿瘤	0
工作时与小偷搏斗摔伤	造血干细胞移植状态	0
结肠癌术后pT3NIb	结肠术后	1
背部皮下疖肿	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	0
肋骨转移癌	肋骨继发恶性肿瘤	1
右肺腺癌 cT4N3M1c IV期免疫+靶向治疗	管状腺瘤	0
左拇外伤术后	腰椎骨折L1	0
右乳外上局限性腺体增厚明显Ca待排	管状腺瘤	0
维生素不足消化功能紊乱	维生素缺乏	1
"""右肺腺癌 IIIB期,白细胞减少,放射性食管炎,骨转移,肺部感染,维生素缺乏,化疗前预处理"""	右肺恶性肿瘤	1
胃角印戒细胞癌	恶性黑色素瘤	0
胫骨骨样骨瘤	骶骨恶性肿瘤	0
有放疗指征择期放疗	角膜裂伤	0
右肺穿刺活检腺癌	多脏器功能障碍综合征[MODS]	0
富于T的B细胞淋巴瘤	富T细胞/富组织细胞大B细胞淋巴瘤	1
颈椎浆细胞骨髓瘤术后	失眠	0
子宫出血，系统性红斑狼疮，中度贫血	膝内侧半月板撕裂	0
右侧腹股沟疝成形术后	单侧腹股沟疝	1
十二指肠壶腹癌IV期化疗	骨质破坏	0
乳癌化疗	乳腺恶性肿瘤	1
右颞顶枕及基底节区多发梗塞	多发性脑梗死	1
结肠肝曲结肠脾区管状腺瘤部分腺体较增生	结肠脾曲良性肿瘤	1
胃体印戒细胞癌	纵隔继发恶性肿瘤	0
右肺上叶大细胞癌中医治疗	右肺上叶恶性肿瘤	1
臀部软组织尤文肉瘤	臀部恶性肿瘤	1
绝经后IUD断裂嵌頓肌层内外院取环失败后	避孕环残留	1
口咽鳞状细胞癌	鳞状细胞癌	1
宫颈中分化鳞癌IIB期化疗后	化学治疗	1
带环出血冠心病	腓肠肌断裂	0
左侧椎动脉动脉供血不足	椎-基底动脉供血不全	1
糖尿病性肾病(肾小球硬化症)	分类于他处的疾病引起的脉络膜视网膜疾患	0
胎盘异常帆状胎盘及副胎盘	子宫平滑肌瘤	0
双下肢右足拇指电灼伤	"下肢未特指的损伤,水平未特指"""	1
胆囊息肉伴慢性胆囊炎	脾功能异常	0
宫颈癌I期	子宫颈恶性肿瘤	0
烧、烫伤(急)	其他烫伤	1
颈部恶性神经鞘瘤术后	尺骨鹰嘴骨折	0
排便困难原因待查结直肠病变不能排除	慢性肺源性心脏病	0
肺心病心衰肺脑	颈内动脉狭窄	0
左足第4趾部分坏死左足背皮肤缺损	癌	0
卵巢癌个人史	卵巢恶性肿瘤史	1
原发性肝癌介入后##门静脉癌栓形成	肝恶性肿瘤	1
先天性鳃裂瘘管左先天性第一腮裂瘘管	鳃裂瘘	1
左足趾肉芽肿性炎	肉芽肿	1
钙沉着性角膜	肺部感染	0
胸腹腔镜食管癌切除术后3年	黄斑裂孔	0
右足第2趾甲床部分缺损右足第3趾甲床撕脱	足趾损伤	1
腰椎膝OA	肝继发恶性肿瘤	0
甲亢合并妊娠	妊娠合并甲状腺功能亢进	1
"""乳腺癌,骨质疏松,疼痛"""	先天性肛门闭锁伴有瘘	0
右肺癌化疗后伽玛刀治疗后	肾母细胞瘤	0
精神发育不良	热性惊厥	0
右肺上叶浸润性腺癌维持性化学治疗	恶性肿瘤维持性化学治疗	1
低钙镁氯血症	胸壁继发恶性肿瘤	0
胃窦隆起病变内镜粘膜下剥离术	胃和十二指肠未特指的疾病	1
右肺上叶小细胞癌维持性化学治疗	恶性肿瘤维持性化学治疗	1
寰枢椎异常信号影	肢体无力	0
"""升结肠ca术后复查,肠镜检查 肠道准备"""	吉兰-巴雷综合征	0
子宫颈病变CIN--IIHPV感染	胃内异位胰腺	0
右肺中分化鳞癌术后 右肺转移？	肺继发恶性肿瘤	1
火焰烧伤左手	尤因肉瘤	0
先天性青光眼	软骨疾患	0
肝脏粘液性囊性肿瘤	发热	0
肝功受损特纳综合症	特纳综合征[Turner综合征]	1
降结肠高分化腺癌根治术后I期PT2N0M0	心律失常	0
右腋窝异物院外术后伤口感染	管状腺瘤	0
贫血伴血小板减少原因待查	血小板减少	1
距肛门30cm结肠管状腺瘤低级别	癌	0
海马变性硬化	大脑变性	1
腰椎间盘脱出伴脊髓病	蜂螫伤	0
右肺中叶NSCLC	背部囊肿	0
右膝关节髌下脂肪垫卡压综合症	踝骨骨折	0
浆细胞性白血病	浆细胞白血病	1
F2胎儿宫内生长受限FGR宫内死亡	胎死宫内	1
心功能4级(KILLIP分级)	扁平足	0
右侧腓深神经损伤	慢性心力衰竭	0
缺锌重轻度缺铁胃口睡眠差	食欲不振	1
梗死KillipII级陈旧性正后壁	KillipII级	1
停经23周发现胎儿胃泡旁点状强回声	肾占位性病变	0
右肾盂输尿管炎性病变	肾盂肾炎	1
继发性肾病综合症	印戒细胞癌	0
不育由于精子减少症	男性不育症	1
左前胸壁包块:囊肿	胸部囊肿	1
右侧颞叶动静脉畸形	脑动静脉畸形	1
内耳特指疾病左侧内耳迷路积水	腰痛	0
高血压冠心病支气管炎	高血压	1
发热伴抽搐原因待查	腺样囊性癌	0
左肾盂癌	经未特指的剖宫产术分娩	0
副蛋白血症性周围神经病变	单克隆丙种球蛋白血症	1
背部pnet化疗	化学治疗	1
宫颈管占位、粘膜下肌瘤	肺病	0
小脑腔隙性梗死	腔隙性脑梗死	1
（左肺）低分化腺癌，符合低分化腺癌，含鳞状细胞癌成分	肺恶性肿瘤	1
言语不能右肢无力待查	言语障碍	1
右手特指肌腱端病疤痕黏连	布氏杆菌病[波状热]	0
未分化缔组织病PBC	反流性食管炎	0
开放性特重型颅脑外伤性意识障碍	头部损伤	1
右乳头乳晕Paget's病	乳房佩吉特病	1
十二指肠粘膜下病变淋巴管扩张可能	鼻窦良性肿瘤	0
G2P0孕34+5周宫内妊娠L	孕34周	1
右腋下皮脂腺囊肿待病理	癌	0
横结肠管状腺瘤伴低级别上皮内瘤变	管状腺瘤	1
右下肺腺癌化疗后	右肺下叶恶性肿瘤	1
主动脉瓣钙化并轻度关闭不全	主动脉瓣关闭不全	1
乳腺癌 骨转移癌可能	化学治疗	0
急性缺血性脑病	脑血管供血不足	1
血脂高血脂高	毛母质瘤	0
肝Ca肝硬化乙肝	鳞状细胞癌	0
胸片提示：右上肺可疑结节	肺占位性病变	1
左眼白内障人工晶体植入术后	人工晶体植入状态	1
上唇外伤性色素沉着	色素沉着未特指的疾患	1
肺炎并肺不张	肺不张	1
发热;上呼吸道感染?;泌尿道感染?	降结肠恶性肿瘤	0
胃癌伴幽门梗阻	鼻窦滴漏综合征	0
冠心病高血压贫血高脂血症胃炎脑梗塞便秘脂肪肝心律失常上呼吸道感染	便秘	1
弥漫大B细胞性非霍奇金淋巴瘤	弥漫大B细胞淋巴瘤	1
口周出血点待查	胃淋巴瘤	0
先天性肺囊肿并感染	宫颈术后	0
左侧颈内动脉窦部动脉夹层伴眼段闭塞	颈内动脉夹层	1
左足皮肤割伤	足部开放性损伤	1
左眼睑皮肤球结膜下色素沉着	皮肤色素沉着	1
支扩伴感染胸水	胸腔积液	1
耳后粉瘤感染	皮脂腺囊肿	1
脓毒症性脑病	脓毒症	1
宫颈低级别上皮内病变CINI改变	子宫颈上皮瘤样病变[CIN]I级	1
强直性脊柱炎伴胸腰椎后凸畸形	腰椎后凸	1
急性脑梗死右侧颞顶枕叶梗死	脑梗死	1
左侧胸部贯通枪伤	胸部开放性损伤	1
停经23周院外B超提示胎儿上唇连续性中断	胎儿畸形	1
鼻咽癌放疗后未控	肾结石	0
头颈肩胸损伤	头部损伤	1
"""右上肺中央型腺鳞癌（pT2N2M0, IIIa期）术后伴右肺、右胸壁、肋骨多发转"""	颈部开放性损伤	0
脊柱OA伴狭窄	胃淋巴瘤	0
双眼ROPⅢ区3期Plus	早产儿视网膜病	1
骨关节炎(重度)	多处皮肤浅表损伤	0
右肾造瘘口漏尿	肾造口状态	1
肩背部劳损	背部劳损	1
颈椎损伤伴不全瘫	缺血性肠坏死	0
纵隔2-7组、右肺门、左侧锁骨上淋巴结转移	胃炎	0
"""胃癌，胃镜检查, 术后化疗呕吐肝功能障碍,慢性肝炎"""	肺大疱	0
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	妊娠状态	0
踝关节腱鞘囊肿，腱鞘炎	腱鞘炎	1
双膝重度OA右侧平足伴OA	高血压	0
双下肢无力原因待查腰椎病所致可能性大	恶性肿瘤放疗	0
鼻咽癌放化疗术后6年复查	癌	1
双侧髌骨骨质破坏痛风性	腺癌	0
肛周尖锐湿疣	肛门周围尖锐湿疣	1
子宫颈非角化型鳞状细胞癌	非角化的鳞状细胞癌	1
髂腰肌囊性占位	颈内动脉夹层	0
双侧乳腺增生并结节形成	乳腺增生	1
"""上呼吸道感染慢性咽炎感冒,口腔黏膜溃疡,胃镜检查,病毒性感冒"""	低钾血症	0
婴儿支气管炎	梅尼埃病	0
慢性阻塞性肺疾病急性期	肾盂恶性肿瘤	0
右上腹皮肤麻木	卵巢恶性肿瘤	0
右乳4点管状腺瘤	管状腺瘤	1
左下肺腺癌（T2N0MO Ib期）术后	左肺下叶恶性肿瘤	1
"""腹痛(胆石症,胆囊炎?)"""	腹痛	1
无月经待诊多囊卵巢综合症	癌	0
右侧肾盂癌根治术	肺部感染	0
结肠癌术后pT3NIb	结肠恶性肿瘤	1
上颌窦腺样囊性癌多发转移	上颌窦恶性肿瘤	1
前列腺癌肺M	广泛转移性肿瘤	0
脑室旁异常信号影MR示	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	1
结肠肝曲结肠脾区管状腺瘤部分腺体较增生	乳腺良性肿瘤	0
双手足发育不良	出血	0
高位颈髓椎管内占位	卵巢恶性肿瘤	0
炎症性关节炎	神经鞘瘤	0
肺血管畸形	肺血管畸形	1
面部皮肤赘生物	肌腱炎	0
颈椎腰椎病醣尿病脑缺血	脑血栓形成	0
急性支气管炎/骨关节病/睡眠障碍	骨质疏松伴病理性骨折	0
主动脉栓塞和血栓形成	充血性心力衰竭	0
右颞顶枕及基底节区多发梗塞	脑梗死	1
尿频伴肉眼血尿半天	血尿	1
"""肺癌晚期，化疗。,慢支，恶液质，,病重，长期难以进食，营养不良,行动不便"""	慢性支气管炎	1
"""横结肠癌 肠道出血 缺铁性贫血,叶酸缺乏,乙型肝炎"""	O	1
右踝腱鞘囊肿	子宫术后	0
口服结核药物呕吐、食欲差	鳞状细胞癌	0
右拇指离断伤	拇指创伤性切断(完全)(部分)	1
"""心律失常胆汁反流性胃炎,乳腺增生,咳嗽待查（肺小结节）,腹部不适,胃镜检查，肠镜检查"""	咳嗽	1
孕1产0宫内妊娠37周单活胎LOA	听神经瘤	0
右顶颅骨膜血窦	颅骨膜窦	1
子宫前壁浆膜下肌瘤	子宫平滑肌瘤	1
右侧鼻腔恶性黑色素瘤	癌	0
慢性粒细胞白血病不典型	乳腺术后	0
甲状旁腺腺瘤	腺癌	0
2型糖尿病(非肥胖)(肥胖);骨质疏松;动脉硬化;高血压;2型糖尿病性肾病(肾小球硬化症);慢性肾功能不全	肾小球硬化	1
卵巢高级别浆液性腺癌	腺癌	1
肺炎肺癌复诊	肺恶性肿瘤	1
复发性滤泡淋巴瘤	胎膜早破	0
先天性颅裂枕部脑膜膨出	先天性脑膜膨出	1
降结肠粘液腺癌术后	陈旧性脑梗死	0
停经28周B超提示胎儿双侧肾盂分离	先天性胸椎畸形	0
AECOPD慢性肺心病失代偿期	慢性阻塞性肺疾病	1
双侧额叶脑出血术后	癌	0
右卵巢浆液性乳头状囊腺瘤	卵巢良性肿瘤	1
心脏支架术后	乳腺术后	0
双上睑闭合不全右上睑皮肤全层缺失	皮肤缺损	1
滑膜软骨瘤	鼾症	0
宫颈鳞癌Ⅲb期化疗后放疗中	染色体病	0
乙状结肠管状腺癌维持性化学治疗	急性非ST段抬高型心肌梗死	0
左附件交界性浆液性肿瘤术后	支气管炎	0
1颈髓病变炎性EDSS评分25分	放射性损害	0
支气管肺炎、轮状病毒肠炎、心肌损害？	心肌损害	1
外伤;膝关节损伤关节病;失眠	其他特指类型的非霍奇金淋巴瘤	0
原发性支气管肺癌(左上肺鳞癌，cT2aN3M0 ⅢB期PS 1分)	左肺上叶恶性肿瘤	1
腹膜癌术后检查	肠占位	0
结肠溃疡型是分化腺癌	胃溃疡	0
胃体Dieulafoy病	睡眠呼吸暂停低通气综合征	0
火焰烧伤面部	氟骨症	0
克罗恩病（结肠型）	结肠克罗恩病	1
左侧硬腭静脉畸形	子宫颈恶性肿瘤	0
颈56椎体左侧异常信号影	其他特指身体结构诊断性影像检查的异常所见	1
左拇指腱鞘狭窄	肺大疱	0
膝关节交锁待查	膝关节内部紊乱	1
胃窦溃疡型低分化腺癌伴印戒细胞癌成分	胃窦恶性肿瘤	1
乳腺癌手术	瘢痕子宫	0
慢性阻塞性肺疾病急性加重期气管插管术后II型呼吸衰竭	慢性阻塞性肺疾病急性加重	1
皮肤黑色素沉着纳差	食欲不振	1
双侧乳腺腺瘤术后	腺瘤	1
右上臂BOWEN病	子宫平滑肌瘤	0
主动脉瓣三尖瓣中度闭锁不全	三尖瓣关闭不全	1
慢性荨麻疹（皮肤划痕征）	胸腺恶性肿瘤	0
腹腔继发恶性肿瘤放疗后	喉恶性肿瘤	0
先天性鞍鼻畸形	鞍鼻	1
右肺腺癌伽玛刀治疗后化疗后	右肺恶性肿瘤	1
侧脑室异常信号影	十二指肠继发恶性肿瘤	0
右手指冻伤伤口换药	手指损伤	1
双下肢无力待查--腰椎间盘病变	椎间盘疾患	1
结肠癌术后，肝转移，肾上腺转移	结肠恶性肿瘤	1
脑动脉硬化;乏力;耳鸣;脑血管供血不足	耳鸣	1
甲亢合并妊娠	肾积水伴输尿管结石	0
胃胀大便不畅	恶性肿瘤放疗	0
胸下段食管鳞状细胞癌	食管胸下段恶性肿瘤	1
"""直肠癌肝转移术后,肺转移."""	管状腺瘤	0
搬运NaOH时口腔内被灼伤	鳞状细胞癌	0
肾功能不全;支气管炎;免疫缺陷病;冠心病	冠状动脉粥样硬化性心脏病	1
口腔颊黏膜舌覆扁平苔藓免疫异常	舌扁平苔癣	1
食欲不振咽部梗阻感	宫腔镜检查	0
右乳浸润性导管癌改良根治术后Ⅲa期（ypT1N2M0）化疗	淋巴结继发恶性肿瘤	1
右上肺癌伴全身多发转移（IV期 骨、脑）	多部位继发恶性肿瘤	1
双侧胸水少量尿蛋白阳性待查	胸腔积液	1
先天性卵巢发育不良	特纳综合征[Turner综合征]	1
皮肤黑色素沉着纳差	其他黑色素沉着过度	1
左足伤口不愈合	未特指的女性不孕症	0
右恶性肿瘤的对症治疗鳞癌	内踝骨折	0
冠心病高血压骨关节病	骨关节病	1
右侧舌根部鳞状细胞癌伴颈部淋巴结转移术后（T2N1M0）	舌恶性肿瘤	1
"""肝癌术后,残余及肝内新生灶,失眠伴焦虑抑郁状态"""	腺癌	0
肝硬化门脉高压.脾肿大.脾功能亢进，食道胃底静脉曲张	色素沉着其他特指的疾患	0
PSVT	"""下肢未特指的损伤,水平未特指"""	0
子宫原位癌	子宫恶性肿瘤	1
风湿性瓣膜病	肾小球硬化	0
卵巢癌个人史	癌	1
双股骨及双胫腓骨多发骨软骨瘤	双侧膝关节骨性关节病	0
走路不稳双手无力原因待查格林巴利综合征	妊娠状态	0
慢阻肺肺心病急性发作	乳头状浆液性囊腺癌	0
直肠腺瘤伴低度上皮内瘤变	直肠良性肿瘤	1
卵巢癌肉瘤IIB期术后化疗后复发	恶性肿瘤复发	1
右胸内肿块	冠状动脉粥样硬化	0
"""鼻咽癌放化疗 骨肝转移，恶心呕吐，,失眠，食欲差,白细胞下降,免疫力下降,胸膜占位转移"""	肝继发恶性肿瘤	1
十二指肠T细胞淋巴肿瘤	肠淋巴瘤	1
非胰岛素依赖型糖尿病伴有酮症酸中毒	2型糖尿病性酮症酸中毒	1
膀胱非浸润性乳头状尿路上皮癌	腕部开放性损伤	0
口底占位性病变	脊髓病	0
左眼视网膜脉络膜缺血性病变病	视网膜动脉供血不足	1
口腔鳞癌	口腔恶性肿瘤	1
右外耳道乳头状瘤	癌	0
纵隔癌	纵隔恶性肿瘤	1
原发不输卵管性排卵异常	原发不孕	1
冠心病--心绞痛心功能2级	心功能Ⅱ级(NYHA分级)	1
胸腰椎退行改变	腰椎退行性病变	1
左肾透明细胞癌术后多发骨转移	神经鞘膜瘤	0
甲状腺乳头状癌术后伴双肺转移（TxN1bM1，Ⅳc期，高危）	甲状腺恶性肿瘤	1
黄斑变性术后	耳术后	0
透明细胞肾细胞癌	透明细胞癌	1
肺腺癌化疗后伽玛刀治疗后	恶性肿瘤放疗	1
肝右叶胆管细胞癌	肝胆管细胞癌	1
右乳乳腺癌	癌	1
垂体发育不全	鳞状细胞癌	0
骨关节病(髌股关节炎	子宫粘膜下平滑肌瘤	0
"""儿童保健,低体重，髋关节发育不良？先心(房间隔缺损)"""	肝继发恶性肿瘤	0
听神经鞘瘤	甲状腺肿物	0
左腰部纤维脂肪瘤术后复发	颈部恶性肿瘤	0
"""右肺腺癌 IIIB期,白细胞减少,放射性食管炎,骨转移,肺部感染,维生素缺乏,化疗前预处理"""	失眠	0
原发性腹膜癌IIIC期	胸部恶性肿瘤	0
后纵隔神经鞘瘤	腺癌	0
神经源性晕厥	晕厥	1
扩张型心肌病心律失常：持续性室速慢性心功能不全NYHAIII-IV级	子宫颈恶性肿瘤	0
Ebstein畸形术后	埃布斯坦畸形[Ebstein畸形]	1
胎盘前置状态并胎盘边缘剥离	股骨骨折	0
不慎摔倒致左髋部着地受伤	摔伤	1
"""阴道炎,要求取环,月经不调,痛经,子宫腺肌症,盆腔炎"""	卵巢恶性肿瘤	0
"""随诊检查,恶性肿瘤手术后(食管癌，喉癌)"""	关节病	0
椎基底动脉系统TIA单纯性髙胆固醇血症	高胆固醇血症	1
新生儿胎粪吸入综合征先心病心衰缺氧缺血	新生儿心力衰竭	1
慢性粒单核细胞白血病转急性白血病	肱二头肌肌肉和肌腱损伤	0
急性脑梗死多发陈旧性脑梗死	尿毒症	0
上颌前牙区骨内埋伏多生牙	手坏死	0
四肢火焰烧伤	上肢烧伤	1
皮肤瘙痒症待查老年瘙痒症可能	瘙痒症	1
不完全右束支阻滞并左前分支阻滞	低钾型周期性瘫痪[低血钾性周期性麻痹/家族性周期性瘫痪]	0
胃底-贲门浸润性病变恶性病变未排除	食管静脉曲张	0
恶性肿瘤局部动脉灌注治疗	孕22周	0
脓毒症性脑病	腺癌	0
肾结石术后	肾术后	1
头颈肩胸损伤	颈部损伤	1
主动脉弓缩窄心功能低下	糖尿病性视网膜病变	0
胃癌维持性化疗	恶性肿瘤放疗	0
肝肾功能不良	肝功能异常	1
"""右肾癌术后，免疫力降低,左肾多发囊肿，右肾囊肿"""	三度房室传导阻滞	0
右侧臂丛神经断裂	臂丛神经损伤	1
右小腿蜂蜇伤	腹膜后恶性肿瘤	0
喉咽癌综合治疗后	癌	1
右肺中叶结核性肉芽肿性改变	肺肉芽肿	1
右枕部静脉畸形	周围静脉畸形	1
T细胞淋巴组织增殖性疾病1级增生性	卵巢肿物	0
右腕部为变性坏死组织及纤维脂肪组织	脂肪坏死	1
前列腺癌肺转移	尿布性皮炎	0
脑血管病/上呼吸道感染	上呼吸道感染	1
双侧乳糜血尿	乳糜尿	1
