text1	text2	label
下咽占位	口腔和咽喉部占位	1
输卵管未分化低分化癌	输卵管恶性肿瘤	1
急性GVHD（肠道）可能性大	急性移植物抗宿主病	1
孕31周贫血	妊娠合并贫血	1
双下肢无力原因待查腰椎病所致可能性大	腰椎病	1
左髋痛胸腰畸形;骨质疏松	骨质疏松	1
右脚距骨骨裂	距骨骨折	1
升结肠腺癌维持性化学治疗	升结肠恶性肿瘤	1
双侧额叶基底节区多发腔隙性缺血梗塞灶	多发性脑梗死	1
双侧卵巢中分化浆液-粘液混合性乳头状腺癌	乳头状腺癌	1
鞍区占位伽马刀治疗后	放射治疗	1
右颊粘膜舌覆扁平苔藓免疫异常	舌扁平苔癣	1
食管粘膜符合糖原棘皮症改变	糖原棘皮症	1
上肢原位黑色素瘤	原位黑色素瘤	1
晚孕32单活胎G-6-PD缺乏症	妊娠状态	1
右胫后肌腱部分断裂	踝部胫后肌腱损伤	1
左侧海马区硬化并萎缩	海马硬化[颞叶内侧硬化]	1
低锌低铁地贫	地中海贫血	1
右侧卵巢成熟性囊性畸胎瘤	成熟型囊性畸胎瘤	1
孤立性ACTH缺乏继发肾上腺皮质机能减退	孤立性ACTH缺乏症(IAD)	1
左前降支肌桥轻度	冠状动脉肌桥	1
下颌牙列缺损B34C45楔状缺损	牙齿楔状缺损	1
脂肪肝，乳腺癌术后 化疗 严重骨质蔬松症	乳腺术后	1
心衰红皮病嗜酸性粒细胞增多症	嗜酸粒细胞增多综合征	1
急性移植物抗宿主反应病Ⅲ度皮肤肝脏肠道	急性移植物抗宿主病	1
"""黑色素瘤, 颈椎皮下转移,多发骨转移,癌痛"""	黑色素瘤	1
腰背部劳损	腰部劳损	1
1.腹痛待查2.多动待查	腹痛	1
1高癌胚抗原血症	CEA升高	1
右乳癌术后锁骨上淋巴结转移	癌	1
右上腭鳞癌	腭恶性肿瘤	1
肝癌术后复发介入治疗后双肺转移	肺继发恶性肿瘤	1
双侧卵巢中低分化腺癌IIb2期	卵巢恶性肿瘤	1
36颊侧移位II度松动	牙齿移位	1
急性化脓性阑尾炎伴坏疽	坏疽	1
"""胃印戒细胞癌 局部进展期,肺癌术后 免疫力低 过敏性皮炎,上呼吸道感染 发热 咳嗽"""	发热	1
左回旋支闭塞多支轻-中度狭窄	冠状动脉闭塞	1
右乳外上象限纤维腺瘤	纤维腺瘤	1
"""肺癌晚期，化疗。,慢支，恶液质，,病重，长期难以进食，营养不良,行动不便"""	慢性支气管炎	1
移位甲状腺	甲状腺异位	1
右肺癌放化疗后	右肺恶性肿瘤	1
贲门癌并脾静脉癌栓	癌	1
冠心病(三支病变)	未特指的心血管疾病	1
"""左肺上叶占位,胸部CT穿刺 出血倾向 局麻"""	出血倾向	1
胎儿异常三倍体	胎儿染色体异常	1
左颞叶肿物	脑占位性病变	1
孕1产0孕33W+胎膜早破	胎膜早破	1
"""化疗呕吐失眠,小细胞肺癌化疗脑转移癌,白细胞减少抗凝,行动不便便秘高血压,行动不便过敏肝功能异常,反流性食道炎伴溃疡便秘,重度疼痛抗过敏水肿利尿"""	白细胞减少	1
滑膜软骨瘤	滑膜良性肿瘤	1
慢性肾功能衰竭;急性肾损害;防冻液中毒，中毒性脑病	中毒性脑病	1
食道早期癌侵及粘膜肌层口侧局灶高级?	食管恶性肿瘤	1
右侧卵巢卵泡膜纤维瘤	卵巢良性肿瘤	1
"""宫颈癌放疗后,双肺多发结节 转移？ 骨转移T6压缩骨折,癌性疼痛,反流性食道炎,功能性便秘,躁郁症,风湿性关节炎,带状疱疹后神经痛"""	肺占位性病变	1
颈淋巴肿大大便干燥	颈淋巴结肿大	1
急性咽喉炎;咳嗽;慢性鼻咽炎;过敏性鼻炎(变应性鼻炎);变应性哮喘	主要为变应性哮喘	1
膀胱平滑肌瘤	平滑肌瘤	1
手脚发麻待查周围神经病变	多发性神经病[多发性神经炎/周围神经炎]	1
呼吸道感染(咳嗽)	咳嗽	1
车祸伤多发骨折	多发性骨折	1
胆总管末端阳性狭窄并低位胆道梗阻	胆总管狭窄	1
肾组织增殖性病变半球性硬化815不排除糖	肾小球硬化	1
双髋关节DDH继发OA左侧重	先天性髋关节发育不良	1
弥漫大B细胞淋巴病自体移植后复查	弥漫大B细胞淋巴瘤	1
"""痛经,闭经,盆腔炎"""	女性盆腔炎	1
双侧乳腺腺瘤术后	乳腺术后	1
降结肠粘液腺癌术后	结肠术后	1
缺铁缺钙取药补充维生素AD取药	钙代谢紊乱	1
右上臂BOWEN病	鲍恩病	1
肝内胆管同描述符合Caroli`s病改变	先天性肝内胆管囊状扩张症[Caroli病]	1
滋养层肿瘤	滋养细胞病	1
肌肉肿物NOS(右上臂肿物)	肌肉肿物	1
原发不孕卵巢储备功能减低	原发不孕	1
糖尿病性肾病CKD4期	"慢性肾脏病,4期"""	1
冠心病高血压糖尿病骨关节病	糖尿病	1
右肺中分化鳞癌术后 右肺转移？	肺继发恶性肿瘤	1
血小板减少查因:妊娠相关性	妊娠合并血小板减少	1
免疫相关不良妊娠	妊娠状态	1
双下肢动脉硬化斑块形成并狭窄	下肢动脉狭窄	1
1.宫颈鳞癌Ⅱb期 T2bN0M0，2.双侧胸腔积液 双侧颈部淋巴结转移，3.肺内占位性病变性质待查，4.甲状腺结节，性质待定，5.心律失常 房早 短阵房速，6.恶病质，7.肺内感染，8.低钾血症，高钠血症	房性期前收缩[房性早搏]	1
失眠(神经衰弱)	神经衰弱	1
疖肿病(臀部)	疖肿病	1
"""行动不便,慢性失眠,消化不良,呕吐,胃溃疡、反酸咽喉肿痛,感冒咽炎咳嗽咳痰,便秘,重度骨关节炎"""	感冒	1
血液透析导管相关性感染	血管导管相关性感染	1
外耳道腺样囊性Ca	外耳道皮肤恶性肿瘤	1
右小腿软组织撕脱并缺损	小腿撕脱伤	1
外院两次B超均提示早孕宫内暗区	妊娠状态	1
3、多发肋骨骨折伴双肺挫伤、血胸	肋骨骨折	1
全身化疗后	化学治疗	1
前降支肌桥	冠状动脉肌桥	1
慢性支气管炎继发感染腰背部疼痛行动不便	慢性支气管炎	1
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	恶心和呕吐	1
双侧腹股沟斜疝并隐睾	隐睾	1
肠癌 高血压 糖尿病（去外地带药）	癌	1
肱骨病理性骨折	病理性骨折	1
双下肢溃疡伴感染	下肢溃疡	1
黏膜白斑	"""白斑病,不可归类在他处者"""	1
腹盆腔巨大包快	腹腔占位	1
慢性功能不全心功能III-IV级	心功能IV级(NYHA分级)	1
G2P1孕40+2周ROA平产、地中海贫血、中度贫血	地中海贫血	1
急性阑尾炎穿孔伴腹膜炎	急性阑尾炎伴腹膜炎	1
扩张型心脏病酒精性心脏病可能性大	扩张性心肌病[充血性心肌病]	1
左頰粘膜磷Ca	颊粘膜恶性肿瘤	1
肛周湿疣	肛门生殖器疣	1
直肠恶性肿瘤免疫治疗	直肠恶性肿瘤	1
宫颈癌I期	癌	1
动物伤	动物咬伤或造成损伤	1
全麻喉部分切除术全喉准备	喉术后	1
左眼视网膜脉络膜缺血性病变病	脉络膜缺血	1
右甲癌不全术后	甲状腺术后	1
左眼突眼伴充血查因海绵窦漏	海绵窦动静脉瘘	1
上呼吸道感染哭闹待查	上呼吸道感染	1
右腕部尺神经瘤	尺神经良性肿瘤	1
肝M放化疗后	恶性肿瘤放疗	1
宫颈癌术后放疗后复发	恶性肿瘤复发	1
前降支次全闭塞右冠和左旋支高度狭窄	冠状动脉狭窄	1
部分性发作继发全身发作	癫痫大发作状态	1
妊娠瘙痒闰（妊娠合并肝内胆汁淤积症）	瘙痒症	1
右侧胸腔积血并积气	血气胸	1
食管胃结合部低分化腺癌，放疗后	食管胃连接部恶性肿瘤	1
直肠癌放化疗 后	化学治疗	1
淤血性脾肿大副脾	先天性副脾	1
胆囊息肉(术后)	胆囊息肉	1
右下肺腺癌化疗后	右肺下叶恶性肿瘤	1
低钠低钾低氯	低氯血症	1
呼吸不畅查因COPD	慢性阻塞性肺疾病	1
腰腿痛/心律失常/感冒	感冒	1
直肠绒毛管状腺瘤不除外有更严重病变可能	直肠良性肿瘤	1
右乳腺癌新辅助化疗	癌	1
多发子宫平滑肌瘤	子宫多发性平滑肌瘤	1
急性胆囊炎胆囊结石急性胃炎	急性胃炎	1
"""多发性骨髓瘤(LAM轻链型),D-S分期IIIB期,ISS分期III期"""	多发性骨髓瘤(ISS分期III期)	1
三尖瓣环发育欠佳	三尖瓣发育异常	1
工作时与小偷搏斗摔伤	摔伤	1
轻度“0”形腿消化功能差多汗缺锌	锌缺乏	1
喉中低分化鳞状细胞癌	鳞状细胞癌	1
肾上腺皮质腺瘤	肾上腺皮质腺瘤	1
双下肢浮肿原因淋巴回流障碍	下肢水肿	1
退变的骨组织伴灶性坏死及纤维化	骨坏死	1
右中指末节开放伤伴指深屈肌腱指神经损伤	手部肌肉肌腱损伤	1
嗜酸细胞性结肠炎	嗜酸细胞性胃肠炎	1
右侧甲状腺结节性甲肿伴囊性变	结节性甲状腺肿	1
左侧髌骨骨梗死右膝髌股关节退变	单侧膝关节骨性关节病	1
结肠肝曲癌并不全梗阻	癌	1
更年期掌跖角皮病	角化病	1
"""食管癌 造影检查,纵隔腹腔淋巴结转移,胃镜检查、局麻、预防出血,疼痛,成人不能进食、鼻饲"""	食管恶性肿瘤	1
先天性眼底缺陷双眼失明	双眼盲	1
"""上呼吸道感染，胃肠炎,心累待查?"""	上呼吸道感染	1
肝癌冷冻术后/乙肝肝硬化	癌	1
血脂高血脂高	高脂血症	1
原发性肝癌;慢性乙型病毒性肝炎;肝炎后肝硬变;骨转移	肝炎肝硬化	1
肱骨恶性肿瘤(骨肉瘤)	骨肉瘤	1
"""宫颈癌放疗后,双肺多发结节 转移？ 骨转移T6压缩骨折,癌性疼痛,反流性食道炎,功能性便秘,躁郁症,风湿性关节炎,带状疱疹后神经痛"""	带状疱疹后神经痛	1
右肺尖神经肿瘤，支气管炎	神经瘤	1
双侧乳腺增生并结节形成	乳腺增生	1
慢性非萎缩性伴胃窦部多发糜烂	慢性浅表性胃炎	1
胃贲门溃疡型中分化腺癌	腺癌	1
头痛/过敏性鼻炎	过敏性鼻炎[变应性鼻炎]	1
孕发不孕阴道假丝酵母菌病POOS	未特指的女性不孕症	1
脑白质缺血脱髓鞘改变	脑血管供血不足	1
左侧膝关节放疗后	放射治疗	1
"""头晕,高血压,糖尿病；脑出血恢复期"""	糖尿病	1
右侧甲状腺滤泡型腺瘤囊性变	滤泡性腺瘤	1
沸水烫伤未愈肉芽创面21％躯干双下肢左?	下肢烫伤	1
左足伤口不愈合	开放性损伤愈合不良	1
双肺气肿并肺大泡形成	肺气肿	1
左眼继发性黄斑前膜	黄斑前膜	1
"""右侧乳腺癌，晚期,高血压病"""	癌	1
膝部软组织损伤	"""下肢未特指的损伤,水平未特指"""	1
结核性胸膜炎并胸腔积液	胸腔积液	1
冠心病高血压脑梗塞结膜炎	高血压	1
陈旧性右室前壁心肌梗梗塞	陈旧性前壁心肌梗死	1
右乳乳腺浸润性导管癌	浸润性导管癌	1
肺特指疾患双肺下叶斑片影	肺部阴影	1
左上肺鳞癌伴左肺门及左纵隔淋巴结、肝转移 Ⅳ期	鳞状细胞癌	1
双股骨及双胫腓骨多发骨软骨瘤	股骨良性肿瘤	1
睡眠增多症(？)	嗜眠症	1
骨转移(左11后肋、右9后肋)	转移性肿瘤	1
左大腿皮肤软组织撕脱伴潜行剥离	下肢撕脱伤	1
汽车排气管烫伤2%Ⅲ°右前臂腹部左	躯干部烫伤	1
腕和手水平肌肉和肌腱损伤	在腕和手水平的未特指肌肉和肌腱的损伤	1
支气管扩张症继发感染	支气管扩张症合并感染	1
右肩袖巨大缺损右肱骨头部分坏死取药	肱骨头缺血性坏死	1
双下肢无力待查格林-巴利综合症fi0	吉兰-巴雷综合征	1
"""2型糖尿病,糖尿病伴神经并发症,糖尿病伴有肾的并发症,其他特指的"""	非胰岛素依赖型糖尿病伴有肾的并发症	1
右眼睑感染	眼睑未特指的炎症	1
痢疾复查	未特指的细菌性痢疾	1
结膜色素斑	色素斑	1
颌下结节	面部占位	1
腹腔内肉瘤	腹部恶性肿瘤	1
髂腰肌囊性占位	髂肌囊肿	1
右眼枪伤	意外枪伤	1
肝MT5次介入术后1月余	肝术后	1
坠落伤右肱骨开放性骨折伴脱位	自高处坠落	1
冠心病高血压糖尿病骨关节病	冠状动脉粥样硬化性心脏病	1
双肺多发转移骨转移不除外	骨继发恶性肿瘤	1
手开放性伤口	手部开放性损伤	1
左眼视网膜全部脱落右眼部分脱离	视网膜脱离	1
右肱骨外髁骨折神经损伤	肱骨外髁骨折	1
绝经后IUD断裂嵌頓肌层内外院取环失败后	避孕环嵌顿	1
右手掌疤痕挛缩伴食指屈指肌腱粘连	瘢痕挛缩	1
新生儿缺血缺氧性脑病并颅内出血	颅内出血	1
右半结肠胆管腺癌	胆管腺癌	1
膀胱mt术后	膀胱术后	1
副乳癌	癌	1
"""右肺小结节,乳腺癌"""	肺占位性病变	1
自身免疫性疾病未分型	自身免疫病	1
腰椎管狭窄症术后	腰椎管狭窄	1
右侧鼻翼皮肤肿物	皮肤肿物	1
"""左肾盂癌根治术后 IV期,膀胱转移根治术后,右输尿管皮肤造口术,盆腔局部复发,左侧髂外血管旁、左侧腹股沟区淋巴结转移,放疗,疼痛"""	恶性肿瘤放疗	1
糖尿病皮肤瘙痒症脑血管供血不足高血压	脑血管供血不足	1
直肠下段中分化腺癌放化疗	化学治疗	1
左肩关节破裂	肩部损伤	1
新生儿高胆红素血症，ABO溶血？	新生儿高胆红素血症	1
多发腔隙性脑梗死灶	多发性脑梗死	1
直肠中分化腺癌根治术后 IIIc期 pT4aN2aM0	直肠恶性肿瘤	1
1、冠心病心绞痛型心功能II级冠脉支架植入术后；	冠状动脉粥样硬化性心脏病	1
鼻窦乳头状瘤术后复发	乳头状瘤	1
十二指肠占位伴梗阻	十二指肠梗阻	1
肝癌术后复发介入治疗后双肺转移	肝恶性肿瘤	1
"""直肠癌,化疗,贫血,肝损伤"""	贫血	1
宫颈节育器下移伴嵌顿	避孕环嵌顿	1
右乳肿物浸润性导管癌	乳腺恶性肿瘤	1
贫血原因待查 1.营养性贫血？ 2.骨髓增生异	营养性贫血	1
左足拇趾趾甲剥脱甲床破裂	甲脱离	1
非霍奇金弥漫性大B细胞淋巴瘤III期A	非霍奇金淋巴瘤	1
狼疮足细胞病	"""系统性红斑狼疮,累及器官或系统"""	1
阴道前壁膨出Ⅲ子宫颈脱出Ⅲ	子宫脱垂Ⅲ度	1
右手指冻伤伤口换药	冻伤	1
右下肢神经、血管损伤	身体未特指部位的血管损伤	1
结肠毛细管血管扩张症	胃肠道毛细血管扩张症	1
腹泻病，支气管肺炎（恢复期）	支气管肺炎[小叶性肺炎]	1
上颌前牙釉质发育不全	釉质发育不全	1
食道癌放疗	食管恶性肿瘤	1
尿路感染，肾炎？左肾静脉受压？	左肾静脉压迫综合征[胡桃夹现象]	1
37周疤痕子宫高年胎儿染色体意义不明	瘢痕子宫	1
直肠癌术后 骨髓转移？	直肠恶性肿瘤	1
真菌团倾向曲菌	曲霉菌病	1
骶骨小细胞癌	小细胞癌	1
"""卵巢癌,尿频？"""	癌	1
感染后头痛	头痛	1
左手麻木待查-腕管综合症可能性大	腕管综合征	1
右月骨开放性脱位并正中神经卡压	正中神经卡压综合征	1
右侧额颞枕顶及纵裂池积液	脑积水	1
髂腰肌囊性占位	腰部囊肿	1
口腔软组织外伤	口腔和咽喉部损伤	1
胸腰椎多发压缩性骨折	胸椎压缩性骨折	1
郁症.失眠.腰腿痛.甲状腺结节	失眠	1
左胸左下肢刀伤颈部胸部双上肢枪伤	胸部开放性损伤	1
宫壁组织显变性并见少量胎盘组织粘连	胎盘粘连不伴出血	1
CAD血压病	高血压	1
右胸内肿块	胸腔肿物	1
左侧腹股沟、阴茎及阴囊皮肤低分化大汗腺癌	阴囊恶性肿瘤	1
右卵巢子宫内膜样腺癌维持性化学治疗	子宫内膜样腺癌	1
前列腺滤泡腺癌放疗后	前列腺恶性肿瘤	1
代谢性酸中毒合并高钾血症	高钾血症	1
膝关节交锁待查	膝关节内部紊乱	1
右额颞叶间变型少突胶质细胞瘤综合治疗后	间变型少突神经胶质细胞瘤	1
非霍奇金淋巴瘤 滤泡性	未特指的滤泡性非霍奇金淋巴瘤	1
头面部跌伤	面部损伤	1
高血压冠心病房颤肿瘤	心房颤动[心房纤颤]	1
双乳纤维囊性乳腺病合并导管内乳头状瘤	乳房纤维囊性乳腺病	1
宫颈鳞状细胞癌IIIB期放化疗后	子宫颈恶性肿瘤	1
"""直肠癌术后ypT2N0M0,高血压,冠心病,双肾囊肿"""	直肠恶性肿瘤	1
右面部Mikulicz病	米库利奇病	1
喉气管支气管异物	支气管内异物	1
糖尿病，非胰岛素依赖型(Ⅱ)；恶性肿瘤并全身多器官转移	2型糖尿病	1
宫颈非角化型鳞癌IIIb期放化疗后	恶性肿瘤放疗	1
肺恶性肿瘤;冠状动脉供血不足;高脂血症;肝肾阴虚	肺恶性肿瘤	1
甲状腺乳头状微癌	甲状腺恶性肿瘤	1
左肺腺癌（T2N3M1B IV期）	左肺恶性肿瘤	1
"""胃癌，胃镜检查, 术后化疗呕吐肝功能障碍,慢性肝炎"""	恶性肿瘤术后化疗	1
小乳症鞍鼻	鞍鼻	1
胰管分裂症	胰腺分裂症	1
上感（胃肠型）腹腔残余感染	胃肠型感冒	1
睑(缘)炎	睑缘炎	1
非化脓性静脉窦血栓形成	非化脓性颅内静脉窦血栓形成	1
上呼吸道感染;鼻窦炎?;腹泻	上呼吸道感染	1
咳嗽、发热原因待查：肺部感染？肺部结核？肺部肿瘤？	O	1
色素沉着原因待查扁平苔藓	色素沉着未特指的疾患	1
乳头增大溢液	乳头溢液	1
心功能Ⅰ级KILLIP	KillipI级	1
腰椎膝OA	膝骨关节病	1
口角割伤	口腔和咽喉部损伤	1
多发陈旧性闹梗塞	陈旧性脑梗死	1
阴道前壁重度膨出达阴道口外后壁中度膨出	阴道前后壁脱垂	1
右乳乳腺浸润性导管癌	乳腺恶性肿瘤	1
喘息性支气管炎支气管肺发育不良？	先天性肺发育不全	1
肾实质萎缩囊性变肾皮质部分肾小球玻璃	肾萎缩	1
右乳头糜烂待查1右乳pagtes病	乳房佩吉特病	1
结肠癌晚期 肛周疼痛待查	结肠恶性肿瘤	1
骶尾部外伤骨折	尾骨骨折	1
双肾多发小囊肿后天性	后天性肾囊肿	1
左回旋支粥样硬化伴重度狭窄	冠状动脉狭窄	1
前列腺增生伴出血	出血	1
"""食管胃交界腺癌放化疗,血小板降低,白细胞降低,化疗,HER2(1+),PDL-1(强+约10%），EGFR(3+),MSS。"""	血小板减少	1
食管蕈伞型中分化鳞状细胞癌	鳞状细胞癌	1
造瘘口肠粘膜脱出	胃肠道的其他人工造口状态	1
骨髓增生明显活跃单核样细胞数量明显增多	单核细胞增多	1
肝内胆汁淤积性黄疸	黄疸	1
冠心病高血压病高脂血症	冠状动脉粥样硬化性心脏病	1
右上肺腺癌综合治疗后	腺癌	1
左拇指掌指关节半脱位虎口挛缩	掌指关节脱位	1
乙状结肠管状腺癌维持性化学治疗	乙状结肠恶性肿瘤	1
胰腺癌史	胰腺恶性肿瘤史	1
慢性脱髓鞘性周围神经病	脱髓鞘病	1
股骨头坏死右	股骨头缺血性坏死	1
附件内膜异位症	输卵管子宫内膜异位症	1
垂体腺瘤伴出血	垂体腺瘤	1
慢性心衰急性加重心功能Ⅲ级	慢性心力衰竭	1
左肾透明细胞癌术后多发骨转移	转移性透明细胞癌	1
"""深静脉血栓形成,肺腺+130:400癌IV期,肝功能损伤,化疗呕吐,白细胞减少 中性粒细胞减少"""	白细胞减少	1
2型糖尿病(非肥胖)(肥胖);骨质疏松;动脉硬化;高血压;2型糖尿病性肾病(肾小球硬化症);慢性肾功能不全	高血压	1
左侧室旁脱髓鞘左侧颞前小囊肿	脱髓鞘性脑病	1
双侧上颌牙列部分缺失骨量不足	牙列缺失	1
"""高脂血症,膀胱癌术后"""	癌	1
阴囊不适	不适	1
左小腿中下段左足跟后侧软组织缺损伴坏死	足坏死	1
右肺上叶小细胞癌伽玛刀治疗后化疗后	化学治疗	1
猫抓伤病史	"损伤史"""	1
右乳良性分叶状肿瘤	乳腺良性肿瘤	1
胎盘绒毛及蜕膜组织局部可见变性梗死	胎盘梗死	1
左睾丸回缩	回缩睾丸	1
卵巢恶性混合性上皮肿瘤IIIc期术后	卵巢术后	1
多发颅神经炎面神经三叉神经前庭神经	前庭神经炎	1
结肠癌并肠梗阻	结肠恶性肿瘤	1
乳癌晚期	癌	1
低钠低钙低氯原因	低钙血症	1
结肠多发低级别管状腺瘤	管状腺瘤	1
双卵巢低中分化腺癌	腺癌	1
左耳听阈轻度增高	听力减退	1
双眼慢性开角型青光眼	开角型青光眼	1
"""右上肺中央型腺鳞癌（pT2N2M0, IIIa期）术后伴右肺、右胸壁、肋骨多发转"""	肺术后	1
手术分娩骶左前位活小婴	无指征剖宫产的单胎分娩	1
"""乳癌术后骨转移 严重骨质疏松 ,肝损伤癌性疼痛"""	重度骨质疏松	1
左尺桡骨远干骺端骺离骨折	尺骨远端骨骺分离	1
骶尾部皮肤软组织广泛撕脱伴缺损	皮肤缺损	1
主动脉瓣环升主动脉发育差	先天性升主动脉发育不良	1
结肠癌术后复查，出血便秘，肠镜检查，预防出血	癌	1
横结肠绒毛状管状腺瘤伴高度粘	管状绒毛状腺瘤	1
颈动脉粥样硬化伴斑块形成	颈动脉粥样硬化	1
左乳癌可疑肺M，CT3N2Mx luminal B2	转移性癌	1
肠积气十二指肠内积气腹腔内肠管积气	肠胀气	1
贲门癌综合治疗后	癌	1
宫颈囊肿、卵巢囊肿	卵巢囊肿	1
左心收缩功能减弱	心功能不全	1
糖尿病/高血压./上呼吸道感染	上呼吸道感染	1
十二指肠隆起型中低分化腺癌	十二指肠恶性肿瘤	1
"""随诊检查,恶性肿瘤手术后(食管癌，喉癌)"""	癌	1
右眼全周房角劈裂后退	外伤性前房角劈裂	1
B细胞淋巴瘤倾向粘膜相关淋巴瘤	粘膜相关淋巴组织结外边缘区B细胞淋巴瘤	1
双侧甲状腺乳头状微小癌	乳头状微小癌	1
右腕皮肤擦伤	腕部擦伤	1
右下肢静脉栓塞和血栓形成	静脉栓塞	1
耳鸣;腰痛;失眠汗证气阴虚	失眠	1
脐尿管瘘并感染	先天性脐尿管瘘	1
右跟腓韧带止点撕脱性骨折	跟骨骨折	1
直肠活检管状腺瘤并增生性息肉建议定期复查	直肠息肉	1
行动不便结肠癌术后化疗	结肠恶性肿瘤	1
右乳占位（MT可能）	乳房占位	1
双乳多发纤维腺瘤可能	纤维腺瘤	1
上颌前牙区埋伏多生牙	埋伏牙	1
皮脂腺囊肿并感染	感染	1
升结肠高分化腺癌	腺癌	1
"""肺癌 放疗化疗,放射性皮炎,咳嗽,肝功能损害 预防过敏,化疗止吐 维生素缺乏"""	肺恶性肿瘤	1
肝脏肾上腺占位	肾上腺占位	1
高尿酸肝脏功能轻度减退高血糖	血糖升高	1
1.冠心病，陈旧前壁心梗，PTCA+支架术后；2.高血压病2级（极高危）；3.高脂血症。	冠状血管成形术后状态	1
卵巢浆液性乳头状腺癌	乳头状腺癌	1
肺结节(右肺实性结节，慢性炎症？)	肺炎	1
贲门低分化腺癌	腺癌	1
先天性鳃裂囊肿	鳃裂囊肿	1
胰腺内分泌癌	内分泌胰腺恶性肿瘤	1
孕32周G2P0LOA先兆早产	孕32周	1
鼻部疤痕挛缩缺损	瘢痕挛缩	1
原发不孕子宫不全纵膈	原发不孕	1
右上肺结节：炎症？MT？	肺占位性病变	1
"""右肺癌术后疼痛免疫功能,咳血抗过敏维生素不足叶酸不足,行动不便便秘重度疼痛抗过敏化疗,口腔溃疡高血压,化疗呕吐食欲减退"""	右肺恶性肿瘤	1
宫颈高级别病变CINIII级	子宫颈上皮内瘤变III级[CINIII级]	1
1型糖尿病性植物神经病变	1型糖尿病性自主神经病	1
主动脉瓣钙化伴关闭不全	主动脉瓣钙化	1
胆总管结石(术后)	胆道术后	1
肺纤维瘤	纤维瘤	1
高镁低钾钙血症	高镁血症	1
胃幽门癌	幽门恶性肿瘤	1
肾实质萎缩囊性变肾皮质部分肾小球玻璃	肾囊肿	1
热衰竭多脏器功能障碍	多脏器功能障碍综合征[MODS]	1
腰4、5椎体不稳	腰椎不稳定	1
左眼部挫伤	眼睑及眼周区挫伤	1
右侧声门区中分化鳞状细胞癌	声门恶性肿瘤	1
右第骨骨折并肺挫伤	肋骨骨折	1
子宫纵膈附件囊肿	子宫纵隔	1
腰椎陈旧性压缩性骨折	腰椎压缩性骨折	1
缺锌重轻度缺铁胃口睡眠差	食欲不振	1
降结肠粘液腺癌术后	降结肠恶性肿瘤	1
宫颈腺癌，低分化	子宫颈恶性肿瘤	1
肝硬化门脉高压.脾肿大.脾功能亢进，食道胃底静脉曲张	胃底静脉曲张	1
产后胎盘残留胎盘置入	胎盘部分残留不伴出血	1
先天性肾血管畸形	肾血管畸形	1
肝，肠MT术后	肝恶性肿瘤	1
"""左下肢DVT,高血压，高血脂"""	高脂血症	1
下唇色素斑	色素斑	1
前列腺结节状增生伴间质慢性炎	慢性前列腺炎	1
双卵巢中低分化子宫内膜样腺癌	子宫内膜样腺癌	1
右足肿物	足肿物	1
宫颈小细胞癌IIA2期	子宫颈恶性肿瘤	1
肾癌 尿路感染	肾恶性肿瘤	1
息肉切除组织123均为绒毛-管状腺瘤	管状绒毛状腺瘤	1
外阴痒外阴炎霉菌阴道炎	外阴炎	1
慢性浅表性胃炎伴胆汁反流	胆汁反流	1
糖尿病足-右足感染	感染	1
右眼Teson综合症	蛛网膜下腔出血并玻璃体出血症[Terson综合征]	1
前列腺囊性占位	前列腺囊肿	1
前列腺增大伴小囊肿	前列腺囊肿	1
左足舟状骨跟骨骰骨背侧撕脱性骨折	骰骨骨折	1
妊娠40＋1周，孕1产0，单活胎，LOA	孕40周	1
IVF治疗内异位高PRL血症	高泌乳素血症	1
左肺下叶癌术后5年余，复诊	左肺下叶恶性肿瘤	1
"""腹痛(胆石症,胆囊炎?)"""	腹痛	1
左拇指掌指关节撕脱性骨折	拇指骨折	1
左回旋支闭塞多支轻-中度狭窄	冠状动脉狭窄	1
鼻咽顶壁、顶后壁及右侧壁未分化型非角化性癌肺转移	鼻咽顶恶性肿瘤	1
上腭癌	腭恶性肿瘤	1
急性粒单核细胞白血病	急性粒单核细胞白血病(M4型)	1
双颈动脉，双股动脉，胫后动脉粥样硬化	颈动脉硬化	1
股骨、胫骨骨折内固定术后	胫骨骨折	1
肾上腺肿物腺瘤可能	肾上腺肿物	1
慢性肉芽肿性炎	肉芽肿	1
EST柱状球囊扩张术胆管取石术ENBD后	胆道术后	1
喷门癌肝转移	贲门恶性肿瘤	1
头晕。颈椎病。椎动脉供血不全	椎-基底动脉供血不全	1
双乳腺病伴部分导管扩张和上皮大汗腺化	乳房未特指的疾患	1
腺性膀胱炎术后复查	膀胱术后	1
慢性移植物抗宿主反应病皮肤口腔肝脏	慢性移植物抗宿主病	1
糖尿病合并血糖过低	糖尿病性低血糖症	1
创伤性脊椎病	创伤后脊椎病	1
1.冠心病陈旧前间壁心梗2.高血压3.2型糖尿病	高血压	1
肾癌 尿路感染	癌	1
左足第一足趾远节趾骨撕脱性骨折伴脱位	趾骨骨折	1
骨髓穿刺组织示嗜酸性造血细胞轻度增生	嗜酸粒细胞增多	1
左肘关节尺侧副韧带肱骨髁止点撕脱性骨折	肱骨骨折	1
新生儿胎粪吸入综合征先心病心衰缺氧缺血	新生儿胎粪吸入综合征	1
风湿性瓣膜病	风湿性心脏病	1
